name,comm_cost,complexity,type
explored-12575,0.8765953581323522,14,explored
explored-12576,0.6835609172133221,72,explored
explored-12577,0.821501566970977,23,explored
explored-12578,0.7349387215939198,45,explored
explored-12579,0.834643684425671,24,explored
explored-12580,0.44708918108734164,67,explored
explored-12581,0.9146341463414633,16,explored
explored-12582,0.8286955209935181,23,explored
explored-12583,0.7190040650406504,52,explored
explored-12584,0.6249614659465268,80,explored
explored-12585,0.8752630543065207,41,explored
explored-12586,0.908563632016674,27,explored
explored-12587,0.8592621610573647,19,explored
explored-12588,0.9023027660444203,15,explored
explored-12589,0.8679714755048588,45,explored
explored-12590,0.8497827436374923,14,explored
explored-12591,0.9250220523375478,20,explored
explored-12592,0.9826709190625426,13,explored
explored-12593,0.8928129400009084,25,explored
explored-12594,0.9118163237498297,16,explored
explored-12595,0.7323507592617826,50,explored
explored-12596,0.6411054784113103,70,explored
explored-12597,0.9530777905413714,59,explored
explored-12598,0.7827746052981098,40,explored
explored-12599,0.6464663668983058,67,explored
explored-12600,0.6621956896943271,55,explored
explored-12601,0.9036539946405051,14,explored
explored-12602,0.7763659899168824,20,explored
explored-12603,0.8648156348881925,18,explored
explored-12604,0.9443983089234486,20,explored
explored-12605,0.8056615342689739,14,explored
explored-12606,0.4200844801744107,64,explored
explored-12607,0.9316362914995923,27,explored
explored-12608,0.7685864899850116,32,explored
explored-12609,0.9382950703890935,62,explored
explored-12610,0.7989783868309552,22,explored
explored-12611,0.9500957249288084,24,explored
explored-12612,0.6734639988529363,46,explored
explored-12613,0.8238387760972582,26,explored
explored-12614,0.8454441048799953,21,explored
explored-12615,0.9480089249216515,7,explored
explored-12616,0.8775077547029168,12,explored
explored-12617,0.7481349638915383,41,explored
explored-12618,0.40982309124767236,108,explored
explored-12619,0.7965954238710279,31,explored
explored-12620,0.8994780050343874,37,explored
explored-12621,0.643910775883707,57,explored
explored-12622,0.6387535767815778,37,explored
explored-12623,0.9663613640032931,33,explored
explored-12624,0.4344427033655811,56,explored
explored-12625,0.8360812099741108,18,explored
explored-12626,0.8376109622362518,29,explored
explored-12627,0.8801778171413,16,explored
explored-12628,0.8695535778898993,40,explored
explored-12629,0.8320167815956832,40,explored
explored-12630,0.8343467547803969,18,explored
explored-12631,0.9031989890928438,16,explored
explored-12632,0.42024912567561434,62,explored
explored-12633,0.9342159254780397,32,explored
explored-12634,0.6869975473497751,52,explored
explored-12635,0.9735261986551063,40,explored
explored-12636,0.91990862675633,26,explored
explored-12637,0.7322608666030794,36,explored
explored-12638,0.7396725906604636,42,explored
explored-12639,0.8326577190352908,18,explored
explored-12640,0.47721741533057793,46,explored
explored-12641,0.8302002024409709,20,explored
explored-12642,0.7670672542509018,37,explored
explored-12643,0.6061225416723441,40,explored
explored-12644,0.889142480810283,17,explored
explored-12645,0.8677705657198775,20,explored
explored-12646,0.8649358071793009,18,explored
explored-12647,0.8965559441441714,34,explored
explored-12648,0.6435460382885951,54,explored
explored-12649,0.7652949993187083,26,explored
explored-12650,0.9831225458013849,10,explored
explored-12651,0.8698991410162649,30,explored
explored-12652,0.8369880392124567,44,explored
explored-12653,0.4863911977108597,77,explored
explored-12654,0.7524330630876142,48,explored
explored-12655,0.8375119226052595,18,explored
explored-12656,0.8928513916931957,16,explored
explored-12657,0.7619055729663442,22,explored
explored-12658,0.65548722662118,82,explored
explored-12659,0.7078961711404823,40,explored
explored-12660,0.4280499159740201,64,explored
explored-12661,0.8883606174449614,20,explored
explored-12662,0.9381641966941051,94,explored
explored-12663,0.5409655039287823,54,explored
explored-12664,0.6929077530998774,24,explored
explored-12665,0.9687308386701186,13,explored
explored-12666,0.8022550756233819,20,explored
explored-12667,0.9778742400352974,10,explored
explored-12668,0.47341826770223006,92,explored
explored-12669,0.6011036926011718,38,explored
explored-12670,0.9076640078820213,16,explored
explored-12671,0.64708072470316,78,explored
explored-12672,0.41275491665531183,68,explored
explored-12673,0.7709156560839352,22,explored
explored-12674,0.8979472052696122,34,explored
explored-12675,0.9758051265198817,17,explored
explored-12676,0.7640700935640641,44,explored
explored-12677,0.6955307262569833,30,explored
explored-12678,0.865901039279565,38,explored
explored-12679,0.7903827930483469,42,explored
explored-12680,0.9723597816460008,19,explored
explored-12681,0.7840645864559204,31,explored
explored-12682,0.6020657017557141,48,explored
explored-12683,0.8977675308749025,26,explored
explored-12684,0.8607364006600959,26,explored
explored-12685,0.8509674342553482,16,explored
explored-12686,0.6412103363850877,78,explored
explored-12687,0.9067498167000824,19,explored
explored-12688,0.815472135168279,44,explored
explored-12689,0.8507519757460145,34,explored
explored-12690,0.6036017622746059,30,explored
explored-12691,0.8410035427169914,13,explored
explored-12692,0.9115127893597372,23,explored
explored-12693,0.7000430673700193,41,explored
explored-12694,0.7243565378905774,57,explored
explored-12695,0.8376439228777762,24,explored
explored-12696,0.7649017081841718,24,explored
explored-12697,0.9451292507737528,20,explored
explored-12698,0.8295476222918654,26,explored
explored-12699,0.6110908099939303,42,explored
explored-12700,0.8514784030521869,8,explored
explored-12701,0.7608490841492612,26,explored
explored-12702,0.8475738051293304,53,explored
explored-12703,0.8743805623883937,16,explored
explored-12704,0.8361756175422888,22,explored
explored-12705,0.872042058409411,16,explored
explored-12706,0.7944580702790268,21,explored
explored-12707,0.7972362993397876,38,explored
explored-12708,0.9093614349950363,24,explored
explored-12709,0.8488289352167264,18,explored
explored-12710,0.578365581141845,42,explored
explored-12711,0.7624057030311289,26,explored
explored-12712,0.9671413363373319,20,explored
explored-12713,0.8833025332697462,29,explored
explored-12714,0.9594351378602788,84,explored
explored-12715,0.7144822345071017,94,explored
explored-12716,0.7328058999863741,31,explored
explored-12717,0.86332542751056,33,explored
explored-12718,0.9059647090884316,26,explored
explored-12719,0.9016282473909714,26,explored
explored-12720,0.9042804586066611,18,explored
explored-12721,0.8586660307943861,18,explored
explored-12722,0.6201041619354741,54,explored
explored-12723,0.5597336468072119,54,explored
explored-12724,0.7763659899168824,22,explored
explored-12725,0.6150361084616432,44,explored
explored-12726,0.9761019494673461,21,explored
explored-12727,0.9014726546532226,18,explored
explored-12728,0.5729994068754358,44,explored
explored-12729,0.9633757031903918,20,explored
explored-12730,0.7525207793977381,26,explored
explored-12731,0.7870584851099908,31,explored
explored-12732,0.8246184766316937,26,explored
explored-12733,0.7992801017395649,19,explored
explored-12734,0.8026125636279752,44,explored
explored-12735,0.8317058571623226,26,explored
explored-12736,0.6140766226098016,38,explored
explored-12737,0.8071200364311788,49,explored
explored-12738,0.6564841940318844,51,explored
explored-12739,0.7550122794723557,50,explored
explored-12740,0.8238967332061589,19,explored
explored-12741,0.9088235321948192,19,explored
explored-12742,0.7286024302076737,40,explored
explored-12743,0.6977503029955321,50,explored
explored-12744,0.6717167416087568,68,explored
explored-12745,0.8350454659003167,53,explored
explored-12746,0.9122294388679455,16,explored
explored-12747,0.8263118994826312,32,explored
explored-12748,0.8890686742062951,16,explored
explored-12749,0.7905027932960893,30,explored
explored-12750,0.5168701710294571,90,explored
explored-12751,0.6069514466094381,55,explored
explored-12752,0.6728079438615615,42,explored
explored-12753,0.938344929800755,47,explored
explored-12754,0.5851529798744033,58,explored
explored-12755,0.8009776536312849,26,explored
explored-12756,0.9759933584075406,9,explored
explored-12757,0.7761288824664194,39,explored
explored-12758,0.42774333469591674,52,explored
explored-12759,0.6739430687856903,54,explored
explored-12760,0.9113786127386414,27,explored
explored-12761,0.6859131580142617,29,explored
explored-12762,0.876066647363401,24,explored
explored-12763,0.9721858780611676,24,explored
explored-12764,0.9611204476684426,44,explored
explored-12765,0.9566826202479902,23,explored
explored-12766,0.8403960575918608,18,explored
explored-12767,0.68754258073307,45,explored
explored-12768,0.864286687559613,16,explored
explored-12769,0.6987327973838398,40,explored
explored-12770,0.5557835990371076,60,explored
explored-12771,0.767134486987328,31,explored
explored-12772,0.8767656810646318,14,explored
explored-12773,0.9417982208553131,10,explored
explored-12774,0.8430624463983714,20,explored
explored-12775,0.8292362318956742,22,explored
explored-12776,0.6983815436875334,87,explored
explored-12777,0.6597293190110671,60,explored
explored-12778,0.4053174819457692,82,explored
explored-12779,0.8186997547349775,30,explored
explored-12780,0.9854023784651255,14,explored
explored-12781,0.8009918472089749,23,explored
explored-12782,0.8514443384657311,12,explored
explored-12783,0.8341480446927374,16,explored
explored-12784,0.7577738225007948,48,explored
explored-12785,0.5836030113094427,47,explored
explored-12786,0.8029006408849592,49,explored
explored-12787,0.7922934056884897,38,explored
explored-12788,0.4203172548485261,60,explored
explored-12789,0.7951412544851706,42,explored
explored-12790,0.7960514363302997,41,explored
explored-12791,0.6949890993323341,30,explored
explored-12792,0.9733433965799155,9,explored
explored-12793,0.9146421615382766,16,explored
explored-12794,0.9846709360948358,6,explored
explored-12795,0.4619498569287368,50,explored
explored-12796,0.976605199012884,14,explored
explored-12797,0.9222508256606907,17,explored
explored-12798,0.6961079317497085,58,explored
explored-12799,0.6321720148067402,76,explored
explored-12800,0.5825793704864423,50,explored
explored-12801,0.7920782804196758,23,explored
explored-12802,0.9557382690697505,33,explored
explored-12803,0.8058240710100637,28,explored
explored-12804,0.8295408093745742,20,explored
explored-12805,0.6157514647772175,27,explored
explored-12806,0.6726606712994505,62,explored
explored-12807,0.8615831981072477,20,explored
explored-12808,0.4343575418994413,58,explored
explored-12809,0.6350087133626408,62,explored
explored-12810,0.8613571331244039,14,explored
explored-12811,0.8609900872053413,19,explored
explored-12812,0.5792596095530459,48,explored
explored-12813,0.6851231185790246,63,explored
explored-12814,0.9690125811872644,13,explored
explored-12815,0.82876867874824,18,explored
explored-12816,0.6111035412030098,38,explored
explored-12817,0.5826936760987722,32,explored
explored-12818,0.7696728610653346,46,explored
explored-12819,0.4303786089536873,59,explored
explored-12820,0.8751936528801465,28,explored
explored-12821,0.8787489969871766,13,explored
explored-12822,0.7842616744204154,47,explored
explored-12823,0.8864127570083404,18,explored
explored-12824,0.8474587818503884,16,explored
explored-12825,0.9439142271641769,62,explored
explored-12826,0.5159658824241873,68,explored
explored-12827,0.7786572388868342,33,explored
explored-12828,0.8361493391470227,23,explored
explored-12829,0.7563331743652633,29,explored
explored-12830,0.6347708588817732,36,explored
explored-12831,0.913609111967199,33,explored
explored-12832,0.8109841259027115,18,explored
explored-12833,0.5870775991279465,91,explored
explored-12834,0.6190159876459099,38,explored
explored-12835,0.9754242933490788,14,explored
explored-12836,0.5840068559462425,38,explored
explored-12837,0.46055320888404416,58,explored
explored-12838,0.5353522278239542,44,explored
explored-12839,0.8509863590256015,22,explored
explored-12840,0.6810892340766983,39,explored
explored-12841,0.94004632783758,10,explored
explored-12842,0.45296532225098785,53,explored
explored-12843,0.571467502384521,51,explored
explored-12844,0.6561804514693191,52,explored
explored-12845,0.9770545472233372,20,explored
explored-12846,0.972259469610948,20,explored
explored-12847,0.7969113999836361,44,explored
explored-12848,0.8255041558795476,16,explored
explored-12849,0.8406349152278434,24,explored
explored-12850,0.6033399696194355,90,explored
explored-12851,0.8444922790542084,30,explored
explored-12852,0.7545305899986374,23,explored
